time,velocity,altitude,velocity_y,velocity_x,acceleration,downrange_distance,angle,q,propellant,mass_flow_rate,thrust,mass,apoapsis,periapsis,propellant_est,mass_flow_rate_est,rho_est,kinetic_energy_est,potential_energy_est,delta_time,delta_v,cum_delta_v,dynamic_pressure_est,thrust_to_weight_est,mach_est,drag_est,apoapsis_est,periapsis_est
378,685.7496269027957,296.534412496269,231.11183961794848,139.1876629191125,18.973803601631676,13.253527012237587,76.0,26443.841508307632,379071.5351706298,436.3098199184161,5600000.0,409071.5351706298,0.0,0.0,362013.3160879514,416.6758780220874,1.1830010144587697,96183466436.28287,1189583786.223424,1.0,1.3789672669386164,685.7496269027957,278154.622322529,1.3959443035542671,2.0151918272731955,1390773.1116126447,-7644.562558948062,-6339023.339510347
379,687.1285941697344,297.82582628594173,231.35261168042982,140.78551387921607,18.995691970948165,13.417689782111239,76.0,26501.626803303156,378677.544522933,435.2154014525917,5600000.0,408677.544522933,0.0,0.0,361637.055019401,415.63070838722507,1.1828212935442641,96477673673.03717,1193613731.2812028,1.0,1.3789672669386164,687.1285941697344,279231.99672077794,1.3972900809469253,2.0192441569535817,1396159.9836038898,-7546.624031173997,-6339022.847356941
380,688.507561436673,299.12427221172027,231.59338374291116,142.3833648393195,19.01758034026465,13.58185255198488,76.0,26559.41209829868,378283.5538752363,434.12098298676744,5600000.0,408283.5538752363,0.0,0.0,361260.79395085067,414.5855387523629,1.1826406215218979,96771911396.65746,1197661852.9217029,1.0,1.3789672669386164,688.507561436673,280311.0542997224,1.3986384556702938,2.023296486633968,1401555.2714986121,-7448.481284910813,-6339022.354177311
381,689.8865287036116,300.4244413491195,231.8341558053925,143.98121579942296,19.039468709581136,13.746015321858522,76.0,26617.1973932942,377889.56322753953,433.02656452094317,5600000.0,407889.56322753953,0.0,0.0,360884.53288230026,413.5403691175007,1.1824597373755745,97066177359.56409,1201706833.775941,1.0,1.3789672669386164,689.8865287036116,281391.967179639,1.399989435250852,2.0273488163143543,1406959.835898195,-7350.139624205418,-6339021.859998112
382,691.2654959705502,301.7246104865187,232.07492786787384,145.5790667595264,19.061357078897622,13.910178091732163,76.0,26674.98268828972,377495.5725798428,431.9321460551189,5600000.0,407495.5725798428,0.0,0.0,360508.27181374986,412.4951994826385,1.1822788808953688,97360469314.17747,1205741767.6293752,1.0,1.3789672669386164,691.2654959705502,282474.79101545346,1.4013430272441858,2.03140114599474,1412373.9550772675,-7251.600758522749,-6339021.364827932
383,692.6444632374889,303.02477962391805,232.3156999303552,147.17691771962996,19.08324544821411,14.074340861605815,76.0,26732.76798328525,377101.58193214604,430.83772758929456,5600000.0,407101.58193214604,0.0,0.0,360132.01074519946,411.4500298477763,1.182098052077049,97654785012.91805,1209766654.4820068,1.0,1.37896726693873,692.6444632374889,283559.5248534653,1.4026992392351312,2.035453475675127,1417797.6242673267,-7152.864669681527,-6339020.868666681
384,694.0234305044274,304.32700228832954,232.55647199283655,148.7747686797334,19.105133817530596,14.238503631479457,76.0,26790.553278280768,376707.5912844493,429.7433091234703,5600000.0,406707.5912844493,0.0,0.0,359755.7496766491,410.4048602129141,1.18191696537536,97949122208.20609,1213789684.7010577,1.0,1.3789672669385027,694.0234305044274,284646.0989722118,1.4040580788379147,2.0395058053555126,1423230.4948610591,-7053.929280383512,-6339020.371503921
385,695.402397771366,305.63592677345537,232.7972440553179,150.37261963983684,19.127022186847082,14.402666401353098,76.0,26848.33857327629,376313.60063675256,428.648890657646,5600000.0,406313.60063675256,0.0,0.0,359379.48860809865,409.3596905780519,1.1817349746757992,98243478652.46211,1217829355.959857,1.0,1.3789672669386164,695.402397771366,285734.35537350376,1.4054195536962957,2.043558135035899,1428671.7768675187,-6954.78991117049,-6339019.873316136
386,696.7813650383048,306.9448512585813,233.03801611779923,151.97047059994037,19.148910556163568,14.56682917122675,76.0,26906.123868271818,375919.6099890558,427.5544721918217,5600000.0,405919.6099890558,0.0,0.0,359003.22753954824,408.3145209431897,1.1815530119990316,98537852098.10649,1221858912.5612824,1.0,1.37896726693873,696.7813650383048,286824.5166711012,1.4067836714837105,2.047610464716285,1434122.5833555062,-6855.453263494186,-6339019.374137002
387,698.1603323052433,308.25377574370714,233.27878818028057,153.5683215600438,19.170798925480053,14.730991941100392,76.0,26963.909163267337,375525.61934135907,426.4600537259974,5600000.0,405525.61934135907,0.0,0.0,358626.9664709979,407.2693513083275,1.1813710773407422,98832240297.55959,1225878354.505333,1.0,1.3789672669385027,698.1603323052433,287916.5819066147,1.4081504399034153,2.051662794396671,1439582.9095330737,-6755.919319020584,-6339018.8739664275
388,699.5392995721819,309.56270022883297,233.5195602427619,155.16617252014726,19.19268729479654,14.895154710974033,76.0,27021.69445826286,375131.6286936623,425.3656352601731,5600000.0,405131.6286936623,0.0,0.0,358250.7054024475,406.2241816734653,1.1811891706966169,99126641003.2418,1229887681.7920086,1.0,1.3789672669386164,699.5392995721819,289010.5501219587,1.4095198666886333,2.0557151240770573,1445052.7506097935,-6656.188059382141,-6339018.372804319
389,700.9182668391205,310.877454979604,233.76033230524325,156.7640234802507,19.214575664113024,15.059317480847675,76.0,27079.479753258383,374737.6380459656,424.27121679434885,5600000.0,404737.6380459656,0.0,0.0,357874.4443338971,405.1790120386031,1.1810064819936503,99421051967.57356,1233910035.4473758,1.0,1.3789672669386164,700.9182668391205,290106.2213714778,1.4108919596026976,2.0597674537574435,1450531.106857389,-6556.253619233146,-6339017.8706212025
390,702.2972341060591,312.1951348124565,234.0011043677246,158.36187444035426,19.23646403342951,15.223480250721327,76.0,27137.265048253907,374343.6473982688,423.17679832852446,5600000.0,404343.6473982688,0.0,0.0,357498.1832653467,404.13384240374086,1.1808234151925963,99715470942.97525,1237933828.0933583,1.0,1.3789672669386164,702.2972341060591,291203.69196859124,1.412266726439201,2.06381978343783,1456018.459842956,-6456.118893167935,-6339017.367431624
391,703.6762013729978,313.51281464530894,234.24187643020593,159.9597254004577,19.258352402745995,15.387643020594968,76.0,27195.05034324943,373949.6567505721,422.08237986270024,5600000.0,403949.6567505721,0.0,0.0,357121.92219679634,403.0886727688787,1.1806403767685698,100009895681.86726,1241947438.4253953,1.0,1.3789672669386164,703.6762013729978,292303.0604066924,1.4136441750221416,2.067872113118216,1461515.3020334619,-6355.786796061322,-6339016.863250231
392,705.0551686399363,314.83049447816137,234.48264849268728,161.55757636056114,19.28024077206248,15.55180579046861,76.0,27252.83563824495,373555.6661028753,420.9879613968759,5600000.0,403555.6661028753,0.0,0.0,356745.66112824593,402.0435031340165,1.1804573667171727,100304323936.66997,1245950866.4434862,1.0,1.3789672669385027,705.0551686399363,293404.32572304324,1.4150243132060711,2.071924442798602,1467021.6286152161,-6255.257309393026,-6339016.358076932
393,706.434135906875,316.1490259675655,234.72342055516864,163.1554273206647,19.30212914137897,15.715968560342262,76.0,27310.620933240476,373161.67545517854,419.89354293105157,5600000.0,403161.67545517854,0.0,0.0,356369.4000596955,400.9983334991542,1.1802742667765518,100598753459.80382,1249947479.3127103,1.0,1.37896726693873,706.434135906875,294507.45744706906,1.4164071488762457,2.075976772478988,1472537.2872353452,-6154.529560409486,-6339015.851907339
394,707.8131031738136,317.47546114814446,234.96419261764999,164.75327828076814,19.324017510695455,15.880131330215903,76.0,27368.406228236,372767.6848074818,418.7991244652273,5600000.0,402767.6848074818,0.0,0.0,355993.1389911451,399.95316386429204,1.1800900979338471,100893182003.6892,1253965121.299817,1.0,1.3789672669386164,707.8131031738136,295612.20902938565,1.4177926899487743,2.0800291021593744,1478061.0451469284,-6053.596457129344,-6339015.3447058145
395,709.1920704407522,318.8018963287235,235.20496468013133,166.3511292408716,19.34590588001194,16.044294100089544,76.0,27426.19152323152,372373.6941597851,417.704705999403,5600000.0,402373.6941597851,0.0,0.0,355616.8779225948,398.90799422942985,1.1799059578286684,101187607320.74648,1257972513.316407,1.0,1.3789672669386164,709.1920704407522,296718.8523232965,1.4191809443707712,2.0840814318397607,1483594.2616164824,-5952.46590795368,-6339014.8365121
396,710.5710377076907,320.12833150930254,235.44573674261267,167.94898020097503,19.367794249328423,16.208456869963186,76.0,27483.97681822704,371979.70351208834,416.61028753357874,5600000.0,401979.70351208834,0.0,0.0,355240.6168540444,397.86282459456766,1.1797218464565316,101482027163.39601,1261969655.3624802,1.0,1.3789672669385027,710.5710377076907,297827.38636144396,1.4205719201205078,2.0881337615201465,1489136.9318072197,-5851.137894214131,-6339014.327326101
397,711.9500049746295,321.45476668988164,235.68650880509404,169.5468311610786,19.389682618644912,16.372619639836838,76.0,27541.76211322257,371585.71286439156,415.5158690677544,5600000.0,401585.71286439156,0.0,0.0,354864.3557854939,396.81765495970546,1.1795377638129534,101776439284.0583,1265956547.438037,1.0,1.37896726693873,711.9500049746295,298937.8101767815,1.4219656252075636,2.0921860912005332,1494689.0508839074,-5749.612397201359,-6339013.817147724
398,713.3289722415681,322.78583026564525,235.92728086757538,171.14468212118203,19.411570987961397,16.53678240971048,76.0,27599.547408218088,371191.72221669485,414.42145060193013,5600000.0,401191.72221669485,0.0,0.0,354488.09471694357,395.7724853248433,1.1793530677153865,102070841435.1537,1269951399.2548726,1.0,1.3789672669386164,713.3289722415681,300049.9594201996,1.4233620676729828,2.0962384208809195,1500249.797100998,-5647.884755229577,-6339013.305953544
399,714.7079395085067,324.12102079395083,236.16805293005672,172.74253308128544,19.433459357277883,16.70094517958412,76.0,27657.33270321361,370797.73156899813,413.32703213610586,5600000.0,400797.73156899813,0.0,0.0,354111.8336483932,394.7273156899811,1.1791678280239555,102365231369.10257,1273952186.2525823,1.0,1.3789672669386164,714.7079395085067,301163.84907207143,1.4247612555894267,2.1002907505613053,1505819.2453603572,-5545.955452113412,-6339012.793745991
400,716.0869067754452,325.4562113222565,236.40882499253806,174.3403840413889,19.45534772659437,16.865107949457762,76.0,27715.117998209134,370403.74092130136,412.2326136702816,5600000.0,400403.74092130136,0.0,0.0,353735.57257984276,393.6821460551189,1.1789826174279194,102659606838.3253,1277942655.6232045,1.0,1.3789672669385027,716.0869067754452,302279.6233019184,1.4261631970613302,2.104343080241691,1511398.1165095922,-5443.828608820215,-6339012.280545773
401,717.4658740423839,326.7914018505622,236.64959705501943,175.93823500149244,19.477236095910854,17.029270719331414,76.0,27772.903293204658,370009.7502736046,411.13819520445725,5600000.0,400009.7502736046,0.0,0.0,353359.31151129236,392.63697642025664,1.1787974359227085,102953965595.24239,1281922807.366739,1.0,1.37896726693873,717.4658740423839,303397.2811381112,1.4275679002250585,2.108395409922078,1516986.4056905562,-5341.504206489772,-6339011.766352796
402,718.8448413093224,328.1265923788678,236.89036911750077,177.5360859615959,19.49912446522734,17.193433489205056,76.0,27830.68858820018,369615.7596259079,410.04377673863297,5600000.0,399615.7596259079,0.0,0.0,352983.050442742,391.59180678539445,1.1786122835037531,103248305392.2741,1285892641.4831858,1.0,1.3789672669385027,718.8448413093224,304516.8216093339,1.4289753732490635,2.1124477396024637,1522584.1080466695,-5238.98222622741,-6339011.251166966
403,720.223808576261,329.47018804099093,237.1311411799821,179.13393692169933,19.521012834543825,17.357596259078697,76.0,27888.4738831957,369221.7689782111,408.9493582728087,5600000.0,399221.7689782111,0.0,0.0,352606.7893741916,390.54663715053226,1.178425994892005,103542623981.84093,1289885064.3081346,1.0,1.3789672669386164,720.223808576261,305637.941517636,1.4303856243340434,2.11650006928285,1528189.70758818,-5136.254216215573,-6339010.73494581
404,721.6027758431998,330.81413391702324,237.37191324246345,180.73178788180286,19.542901203860314,17.52175902895235,76.0,27946.259178191227,368827.7783305144,407.85493980698436,5600000.0,398827.7783305144,0.0,0.0,352230.5283056412,389.5014675156701,1.178239687179181,103836919116.36327,1293868474.299873,1.0,1.37896726693873,721.6027758431998,306760.92725899565,1.4317986617131007,2.120552398963236,1533804.6362949782,-5033.328238447197,-6339010.217729841
405,722.9817431101384,332.15807979305544,237.6126853049448,182.32963884190633,19.5647895731768,17.68592179882599,76.0,28004.04447318675,368433.7876828176,406.76052134116003,5600000.0,398433.7876828176,0.0,0.0,351854.2672370908,388.4562978808078,1.1780534089213792,104131188548.26144,1297841499.007952,1.0,1.3789672669386164,722.9817431101384,307885.79040382546,1.433214493651904,2.1246047286436225,1539428.9520191273,-4930.204625269398,-6339009.69952073
406,724.360710377077,333.50202566908763,237.85345736742613,183.92748980200977,19.586677942493285,17.850084568699632,76.0,28061.82976818227,368039.7970351209,405.6661028753358,5600000.0,398039.7970351209,0.0,0.0,351478.00616854045,387.4111282459457,1.1778671601139428,104425430029.9559,1301804138.432372,1.0,1.3789672669386164,724.360710377077,309012.52997626417,1.4346331284488474,2.1286570583240088,1545062.6498813208,-4826.883357635699,-6339009.18031838
407,725.6197492786788,338.4044174708983,238.78810068649884,182.89548303651384,19.548602129141383,18.082777833051434,75.7430106457069,27220.751964978637,367645.8063874241,390.0089543329027,5600000.0,397645.8063874241,32723.31111332102,0.0,351101.74509999005,372.45855138792206,1.1771880187679593,104685034365.6352,1319632813.1069396,1.0,1.259038901601798,725.6197492786788,309908.88428852597,1.4360545744352138,2.1323569581200705,1549544.4214426298,-4728.687351629138,-6339008.686871113
408,726.6922793751867,348.84079196099924,240.80183066361562,177.7736046164559,19.41727191324246,18.42204755745698,75.0863595662123,24981.79066759519,367251.8157397274,351.70430802905054,5600000.0,397251.8157397274,116336.88190230115,0.0,350725.48403143964,335.8776141677433,1.1757435439530624,104890700915.39133,1358982393.7965665,1.0,1.072530096507876,726.6922793751867,310444.30644662696,1.437478839975337,2.135508770093704,1552221.5322331348,-4638.625721087679,-6339008.234300106
409,727.7648094716944,359.27716645109956,242.8155606407323,172.6517261963983,19.285941697343546,18.761317281862507,74.42970848671773,22742.829370211883,366857.82509203063,313.3996617252009,5600000.0,396857.82509203063,199950.45269127583,0.0,350349.22296288924,299.2966769475668,1.174300841588664,105096210280.07506,1398251327.8534782,1.0,1.0725300965077622,727.7648094716944,310979.2988233298,1.438905933466768,2.1386605820673377,1554896.494116649,-4548.444018455222,-6339007.781125721
410,728.8373395682022,369.7135409411999,244.82929061784895,167.52984777634066,19.154611481444633,19.100587006268032,73.77305740722316,20503.86807282858,366463.8344443339,275.0950154213512,5600000.0,396463.8344443339,283564.02348025056,0.0,349972.9618943389,262.71573972739037,1.1728599094998695,105301561100.03955,1437439615.2776773,1.0,1.0725300965077622,728.8373395682022,311513.8600096653,1.4403358633404368,2.1418123940409712,1557569.3000483266,-4458.14223363623,-6339007.327347907
411,729.9098696647101,380.1499154313008,246.84302059496576,162.40796935628273,19.023281265545712,19.43985673067358,73.11640632772855,18264.90677544513,366069.84379663714,236.79036911749904,5600000.0,396069.84379663714,367177.59426923067,0.0,349596.70082578843,226.13480250721156,1.1714207455144527,105506752015.63785,1476547256.0691662,1.0,1.072530096507876,729.9098696647101,312047.988602803,1.441768638060821,2.1449642060146052,1560239.943014015,-4367.720356517471,-6339006.8729666155
412,731.1264650283555,383.28218087752464,247.3080489503532,162.88662819619944,19.0180081583922,19.658471793851362,73.0,17899.874440354193,365729.877624117,229.09959208038998,5600000.0,395729.877624117,383350.61187941505,0.0,349272.0331310317,218.79011043677244,1.1709891543669666,105767893351.91661,1487435510.0348938,1.0,1.2165953636454105,731.1264650283555,312973.7303104969,1.4430072419501303,2.148539378260764,1564868.6515524846,-4273.744287386537,-6339006.400725062
